method	R	probability	mean_error
RANDOM_NORMAL	6	6.886887e-01	2.907937e-01
RANDOM_NORMAL	6	6.896897e-01	2.913565e-01
RANDOM_NORMAL	6	6.906907e-01	2.919188e-01
RANDOM_NORMAL	6	6.916917e-01	2.924789e-01
RANDOM_NORMAL	6	6.926927e-01	2.930496e-01
RANDOM_NORMAL	6	6.936937e-01	2.936335e-01
RANDOM_NORMAL	6	6.946947e-01	2.942143e-01
RANDOM_NORMAL	6	6.956957e-01	2.947996e-01
RANDOM_NORMAL	6	6.966967e-01	2.953904e-01
RANDOM_NORMAL	6	6.976977e-01	2.959839e-01
RANDOM_NORMAL	6	6.986987e-01	2.965838e-01
RANDOM_NORMAL	6	6.996997e-01	2.971732e-01
RANDOM_NORMAL	6	7.007007e-01	2.977441e-01
RANDOM_NORMAL	6	7.017017e-01	2.983110e-01
RANDOM_NORMAL	6	7.027027e-01	2.988705e-01
RANDOM_NORMAL	6	7.037037e-01	2.994273e-01
RANDOM_NORMAL	6	7.047047e-01	2.999880e-01
RANDOM_NORMAL	6	7.057057e-01	3.005517e-01
RANDOM_NORMAL	6	7.067067e-01	3.011176e-01
RANDOM_NORMAL	6	7.077077e-01	3.016833e-01
RANDOM_NORMAL	6	7.087087e-01	3.022560e-01
RANDOM_NORMAL	6	7.097097e-01	3.028534e-01
RANDOM_NORMAL	6	7.107107e-01	3.034725e-01
RANDOM_NORMAL	6	7.117117e-01	3.041124e-01
RANDOM_NORMAL	6	7.127127e-01	3.047577e-01
RANDOM_NORMAL	6	7.137137e-01	3.054106e-01
RANDOM_NORMAL	6	7.147147e-01	3.060652e-01
RANDOM_NORMAL	6	7.157157e-01	3.067179e-01
RANDOM_NORMAL	6	7.167167e-01	3.073700e-01
RANDOM_NORMAL	6	7.177177e-01	3.080224e-01
RANDOM_NORMAL	6	7.187187e-01	3.086761e-01
RANDOM_NORMAL	6	7.197197e-01	3.093201e-01
RANDOM_NORMAL	6	7.207207e-01	3.099531e-01
RANDOM_NORMAL	6	7.217217e-01	3.105704e-01
RANDOM_NORMAL	6	7.227227e-01	3.111782e-01
RANDOM_NORMAL	6	7.237237e-01	3.117813e-01
RANDOM_NORMAL	6	7.247247e-01	3.123701e-01
RANDOM_NORMAL	6	7.257257e-01	3.129465e-01
RANDOM_NORMAL	6	7.267267e-01	3.135012e-01
RANDOM_NORMAL	6	7.277277e-01	3.140420e-01
RANDOM_NORMAL	6	7.287287e-01	3.145619e-01
RANDOM_NORMAL	6	7.297297e-01	3.150777e-01
RANDOM_NORMAL	6	7.307307e-01	3.156004e-01
RANDOM_NORMAL	6	7.317317e-01	3.161223e-01
RANDOM_NORMAL	6	7.327327e-01	3.166431e-01
RANDOM_NORMAL	6	7.337337e-01	3.171669e-01
RANDOM_NORMAL	6	7.347347e-01	3.177018e-01
RANDOM_NORMAL	6	7.357357e-01	3.182317e-01
RANDOM_NORMAL	6	7.367367e-01	3.187660e-01
RANDOM_NORMAL	6	7.377377e-01	3.193030e-01
RANDOM_NORMAL	6	7.387387e-01	3.198443e-01
RANDOM_NORMAL	6	7.397397e-01	3.203954e-01
RANDOM_NORMAL	6	7.407407e-01	3.209536e-01
RANDOM_NORMAL	6	7.417417e-01	3.215233e-01
RANDOM_NORMAL	6	7.427427e-01	3.221032e-01
RANDOM_NORMAL	6	7.437437e-01	3.226996e-01
RANDOM_NORMAL	6	7.447447e-01	3.233008e-01
RANDOM_NORMAL	6	7.457457e-01	3.238988e-01
RANDOM_NORMAL	6	7.467467e-01	3.245055e-01
RANDOM_NORMAL	6	7.477477e-01	3.251215e-01
RANDOM_NORMAL	6	7.487487e-01	3.257490e-01
RANDOM_NORMAL	6	7.497497e-01	3.263716e-01
RANDOM_NORMAL	6	7.507508e-01	3.269936e-01
RANDOM_NORMAL	6	7.517518e-01	3.276160e-01
RANDOM_NORMAL	6	7.527528e-01	3.282375e-01
RANDOM_NORMAL	6	7.537538e-01	3.288533e-01
RANDOM_NORMAL	6	7.547548e-01	3.294700e-01
RANDOM_NORMAL	6	7.557558e-01	3.300697e-01
RANDOM_NORMAL	6	7.567568e-01	3.306624e-01
RANDOM_NORMAL	6	7.577578e-01	3.312517e-01
RANDOM_NORMAL	6	7.587588e-01	3.318427e-01
RANDOM_NORMAL	6	7.597598e-01	3.324195e-01
RANDOM_NORMAL	6	7.607608e-01	3.329774e-01
RANDOM_NORMAL	6	7.617618e-01	3.335418e-01
RANDOM_NORMAL	6	7.627628e-01	3.341062e-01
RANDOM_NORMAL	6	7.637638e-01	3.346641e-01
RANDOM_NORMAL	6	7.647648e-01	3.352224e-01
RANDOM_NORMAL	6	7.657658e-01	3.357889e-01
RANDOM_NORMAL	6	7.667668e-01	3.363729e-01
RANDOM_NORMAL	6	7.677678e-01	3.369666e-01
RANDOM_NORMAL	6	7.687688e-01	3.375679e-01
RANDOM_NORMAL	6	7.697698e-01	3.381756e-01
RANDOM_NORMAL	6	7.707708e-01	3.387919e-01
RANDOM_NORMAL	6	7.717718e-01	3.394144e-01
RANDOM_NORMAL	6	7.727728e-01	3.400473e-01
RANDOM_NORMAL	6	7.737738e-01	3.406845e-01
RANDOM_NORMAL	6	7.747748e-01	3.413153e-01
RANDOM_NORMAL	6	7.757758e-01	3.419515e-01
RANDOM_NORMAL	6	7.767768e-01	3.425887e-01
RANDOM_NORMAL	6	7.777778e-01	3.432125e-01
RANDOM_NORMAL	6	7.787788e-01	3.438421e-01
RANDOM_NORMAL	6	7.797798e-01	3.444717e-01
RANDOM_NORMAL	6	7.807808e-01	3.450869e-01
RANDOM_NORMAL	6	7.817818e-01	3.457088e-01
RANDOM_NORMAL	6	7.827828e-01	3.463398e-01
RANDOM_NORMAL	6	7.837838e-01	3.469735e-01
RANDOM_NORMAL	6	7.847848e-01	3.476088e-01
RANDOM_NORMAL	6	7.857858e-01	3.482492e-01
RANDOM_NORMAL	6	7.867868e-01	3.489051e-01
RANDOM_NORMAL	6	7.877878e-01	3.495631e-01
RANDOM_NORMAL	6	7.887888e-01	3.502189e-01
RANDOM_NORMAL	6	7.897898e-01	3.508773e-01
RANDOM_NORMAL	6	7.907908e-01	3.515488e-01
RANDOM_NORMAL	6	7.917918e-01	3.522198e-01
RANDOM_NORMAL	6	7.927928e-01	3.528879e-01
RANDOM_NORMAL	6	7.937938e-01	3.535460e-01
RANDOM_NORMAL	6	7.947948e-01	3.541841e-01
RANDOM_NORMAL	6	7.957958e-01	3.548134e-01
RANDOM_NORMAL	6	7.967968e-01	3.554406e-01
RANDOM_NORMAL	6	7.977978e-01	3.560574e-01
RANDOM_NORMAL	6	7.987988e-01	3.566712e-01
RANDOM_NORMAL	6	7.997998e-01	3.572741e-01
RANDOM_NORMAL	6	8.008008e-01	3.578732e-01
RANDOM_NORMAL	6	8.018018e-01	3.584656e-01
RANDOM_NORMAL	6	8.028028e-01	3.590617e-01
RANDOM_NORMAL	6	8.038038e-01	3.596632e-01
RANDOM_NORMAL	6	8.048048e-01	3.602630e-01
RANDOM_NORMAL	6	8.058058e-01	3.608710e-01
RANDOM_NORMAL	6	8.068068e-01	3.614855e-01
RANDOM_NORMAL	6	8.078078e-01	3.621223e-01
RANDOM_NORMAL	6	8.088088e-01	3.627719e-01
RANDOM_NORMAL	6	8.098098e-01	3.634186e-01
RANDOM_NORMAL	6	8.108108e-01	3.640760e-01
RANDOM_NORMAL	6	8.118118e-01	3.647589e-01
RANDOM_NORMAL	6	8.128128e-01	3.654569e-01
RANDOM_NORMAL	6	8.138138e-01	3.661706e-01
RANDOM_NORMAL	6	8.148148e-01	3.668882e-01
RANDOM_NORMAL	6	8.158158e-01	3.676051e-01
RANDOM_NORMAL	6	8.168168e-01	3.683337e-01
RANDOM_NORMAL	6	8.178178e-01	3.690736e-01
RANDOM_NORMAL	6	8.188188e-01	3.698186e-01
RANDOM_NORMAL	6	8.198198e-01	3.705584e-01
RANDOM_NORMAL	6	8.208208e-01	3.712994e-01
RANDOM_NORMAL	6	8.218218e-01	3.720376e-01
RANDOM_NORMAL	6	8.228228e-01	3.727757e-01
RANDOM_NORMAL	6	8.238238e-01	3.735222e-01
RANDOM_NORMAL	6	8.248248e-01	3.742733e-01
RANDOM_NORMAL	6	8.258258e-01	3.750189e-01
RANDOM_NORMAL	6	8.268268e-01	3.757561e-01
RANDOM_NORMAL	6	8.278278e-01	3.764688e-01
RANDOM_NORMAL	6	8.288288e-01	3.771808e-01
RANDOM_NORMAL	6	8.298298e-01	3.779161e-01
RANDOM_NORMAL	6	8.308308e-01	3.786572e-01
RANDOM_NORMAL	6	8.318318e-01	3.793866e-01
RANDOM_NORMAL	6	8.328328e-01	3.801137e-01
RANDOM_NORMAL	6	8.338338e-01	3.808339e-01
RANDOM_NORMAL	6	8.348348e-01	3.815674e-01
RANDOM_NORMAL	6	8.358358e-01	3.823143e-01
RANDOM_NORMAL	6	8.368368e-01	3.830562e-01
RANDOM_NORMAL	6	8.378378e-01	3.838055e-01
RANDOM_NORMAL	6	8.388388e-01	3.845705e-01
RANDOM_NORMAL	6	8.398398e-01	3.853449e-01
RANDOM_NORMAL	6	8.408408e-01	3.861235e-01
RANDOM_NORMAL	6	8.418418e-01	3.869111e-01
RANDOM_NORMAL	6	8.428428e-01	3.877121e-01
RANDOM_NORMAL	6	8.438438e-01	3.885221e-01
RANDOM_NORMAL	6	8.448448e-01	3.893416e-01
RANDOM_NORMAL	6	8.458458e-01	3.901577e-01
RANDOM_NORMAL	6	8.468468e-01	3.909604e-01
RANDOM_NORMAL	6	8.478478e-01	3.917687e-01
RANDOM_NORMAL	6	8.488488e-01	3.925816e-01
RANDOM_NORMAL	6	8.498498e-01	3.933832e-01
RANDOM_NORMAL	6	8.508509e-01	3.941858e-01
RANDOM_NORMAL	6	8.518519e-01	3.949861e-01
RANDOM_NORMAL	6	8.528529e-01	3.957808e-01
RANDOM_NORMAL	6	8.538539e-01	3.965762e-01
RANDOM_NORMAL	6	8.548549e-01	3.973557e-01
RANDOM_NORMAL	6	8.558559e-01	3.981318e-01
RANDOM_NORMAL	6	8.568569e-01	3.989060e-01
RANDOM_NORMAL	6	8.578579e-01	3.996791e-01
RANDOM_NORMAL	6	8.588589e-01	4.004419e-01
RANDOM_NORMAL	6	8.598599e-01	4.012070e-01
RANDOM_NORMAL	6	8.608609e-01	4.019736e-01
RANDOM_NORMAL	6	8.618619e-01	4.027374e-01
RANDOM_NORMAL	6	8.628629e-01	4.034965e-01
RANDOM_NORMAL	6	8.638639e-01	4.042617e-01
RANDOM_NORMAL	6	8.648649e-01	4.050393e-01
RANDOM_NORMAL	6	8.658659e-01	4.058177e-01
RANDOM_NORMAL	6	8.668669e-01	4.065977e-01
RANDOM_NORMAL	6	8.678679e-01	4.073967e-01
RANDOM_NORMAL	6	8.688689e-01	4.082063e-01
RANDOM_NORMAL	6	8.698699e-01	4.090233e-01
RANDOM_NORMAL	6	8.708709e-01	4.098536e-01
RANDOM_NORMAL	6	8.718719e-01	4.107299e-01
RANDOM_NORMAL	6	8.728729e-01	4.116113e-01
RANDOM_NORMAL	6	8.738739e-01	4.124929e-01
RANDOM_NORMAL	6	8.748749e-01	4.133610e-01
RANDOM_NORMAL	6	8.758759e-01	4.142333e-01
RANDOM_NORMAL	6	8.768769e-01	4.150945e-01
RANDOM_NORMAL	6	8.778779e-01	4.159685e-01
RANDOM_NORMAL	6	8.788789e-01	4.168449e-01
RANDOM_NORMAL	6	8.798799e-01	4.177473e-01
RANDOM_NORMAL	6	8.808809e-01	4.186578e-01
RANDOM_NORMAL	6	8.818819e-01	4.195747e-01
RANDOM_NORMAL	6	8.828829e-01	4.205236e-01
RANDOM_NORMAL	6	8.838839e-01	4.214822e-01
RANDOM_NORMAL	6	8.848849e-01	4.224505e-01
RANDOM_NORMAL	6	8.858859e-01	4.234608e-01
RANDOM_NORMAL	6	8.868869e-01	4.244871e-01
RANDOM_NORMAL	6	8.878879e-01	4.255143e-01
RANDOM_NORMAL	6	8.888889e-01	4.265460e-01
RANDOM_NORMAL	6	8.898899e-01	4.275756e-01
RANDOM_NORMAL	6	8.908909e-01	4.286030e-01
RANDOM_NORMAL	6	8.918919e-01	4.296255e-01
RANDOM_NORMAL	6	8.928929e-01	4.306913e-01
RANDOM_NORMAL	6	8.938939e-01	4.318017e-01
RANDOM_NORMAL	6	8.948949e-01	4.329275e-01
RANDOM_NORMAL	6	8.958959e-01	4.340658e-01
RANDOM_NORMAL	6	8.968969e-01	4.352354e-01
RANDOM_NORMAL	6	8.978979e-01	4.364215e-01
RANDOM_NORMAL	6	8.988989e-01	4.376341e-01
RANDOM_NORMAL	6	8.998999e-01	4.388812e-01
RANDOM_NORMAL	6	9.009009e-01	4.401806e-01
RANDOM_NORMAL	6	9.019019e-01	4.415082e-01
RANDOM_NORMAL	6	9.029029e-01	4.428588e-01
RANDOM_NORMAL	6	9.039039e-01	4.442219e-01
RANDOM_NORMAL	6	9.049049e-01	4.455687e-01
RANDOM_NORMAL	6	9.059059e-01	4.469489e-01
RANDOM_NORMAL	6	9.069069e-01	4.483347e-01
RANDOM_NORMAL	6	9.079079e-01	4.497132e-01
RANDOM_NORMAL	6	9.089089e-01	4.510595e-01
RANDOM_NORMAL	6	9.099099e-01	4.523811e-01
RANDOM_NORMAL	6	9.109109e-01	4.537035e-01
RANDOM_NORMAL	6	9.119119e-01	4.550485e-01
RANDOM_NORMAL	6	9.129129e-01	4.563715e-01
RANDOM_NORMAL	6	9.139139e-01	4.577209e-01
RANDOM_NORMAL	6	9.149149e-01	4.591239e-01
RANDOM_NORMAL	6	9.159159e-01	4.605317e-01
RANDOM_NORMAL	6	9.169169e-01	4.619079e-01
RANDOM_NORMAL	6	9.179179e-01	4.632940e-01
RANDOM_NORMAL	6	9.189189e-01	4.646949e-01
RANDOM_NORMAL	6	9.199199e-01	4.660959e-01
RANDOM_NORMAL	6	9.209209e-01	4.674123e-01
RANDOM_NORMAL	6	9.219219e-01	4.686983e-01
RANDOM_NORMAL	6	9.229229e-01	4.699909e-01
RANDOM_NORMAL	6	9.239239e-01	4.712905e-01
RANDOM_NORMAL	6	9.249249e-01	4.726317e-01
RANDOM_NORMAL	6	9.259259e-01	4.739661e-01
RANDOM_NORMAL	6	9.269269e-01	4.752813e-01
RANDOM_NORMAL	6	9.279279e-01	4.765837e-01
RANDOM_NORMAL	6	9.289289e-01	4.778977e-01
RANDOM_NORMAL	6	9.299299e-01	4.792526e-01
RANDOM_NORMAL	6	9.309309e-01	4.806125e-01
RANDOM_NORMAL	6	9.319319e-01	4.819897e-01
RANDOM_NORMAL	6	9.329329e-01	4.833930e-01
RANDOM_NORMAL	6	9.339339e-01	4.848183e-01
RANDOM_NORMAL	6	9.349349e-01	4.862617e-01
RANDOM_NORMAL	6	9.359359e-01	4.877311e-01
RANDOM_NORMAL	6	9.369369e-01	4.892311e-01
RANDOM_NORMAL	6	9.379379e-01	4.907569e-01
RANDOM_NORMAL	6	9.389389e-01	4.923233e-01
RANDOM_NORMAL	6	9.399399e-01	4.939028e-01
RANDOM_NORMAL	6	9.409409e-01	4.955076e-01
RANDOM_NORMAL	6	9.419419e-01	4.971542e-01
RANDOM_NORMAL	6	9.429429e-01	4.987714e-01
RANDOM_NORMAL	6	9.439439e-01	5.003747e-01
RANDOM_NORMAL	6	9.449449e-01	5.020270e-01
RANDOM_NORMAL	6	9.459459e-01	5.037380e-01
RANDOM_NORMAL	6	9.469469e-01	5.055057e-01
RANDOM_NORMAL	6	9.479479e-01	5.073163e-01
RANDOM_NORMAL	6	9.489489e-01	5.091386e-01
RANDOM_NORMAL	6	9.499499e-01	5.109888e-01
RANDOM_NORMAL	6	9.509510e-01	5.128676e-01
RANDOM_NORMAL	6	9.519520e-01	5.147685e-01
RANDOM_NORMAL	6	9.529530e-01	5.167296e-01
RANDOM_NORMAL	6	9.539540e-01	5.187163e-01
RANDOM_NORMAL	6	9.549550e-01	5.207306e-01
RANDOM_NORMAL	6	9.559560e-01	5.228021e-01
RANDOM_NORMAL	6	9.569570e-01	5.248737e-01
RANDOM_NORMAL	6	9.579580e-01	5.269978e-01
RANDOM_NORMAL	6	9.589590e-01	5.291487e-01
RANDOM_NORMAL	6	9.599600e-01	5.313113e-01
RANDOM_NORMAL	6	9.609610e-01	5.335351e-01
RANDOM_NORMAL	6	9.619620e-01	5.357799e-01
RANDOM_NORMAL	6	9.629630e-01	5.380490e-01
RANDOM_NORMAL	6	9.639640e-01	5.404079e-01
RANDOM_NORMAL	6	9.649650e-01	5.430028e-01
RANDOM_NORMAL	6	9.659660e-01	5.457801e-01
RANDOM_NORMAL	6	9.669670e-01	5.486494e-01
RANDOM_NORMAL	6	9.679680e-01	5.515893e-01
RANDOM_NORMAL	6	9.689690e-01	5.546091e-01
RANDOM_NORMAL	6	9.699700e-01	5.577517e-01
RANDOM_NORMAL	6	9.709710e-01	5.608790e-01
RANDOM_NORMAL	6	9.719720e-01	5.641098e-01
RANDOM_NORMAL	6	9.729730e-01	5.676363e-01
RANDOM_NORMAL	6	9.739740e-01	5.714631e-01
RANDOM_NORMAL	6	9.749750e-01	5.753668e-01
RANDOM_NORMAL	6	9.759760e-01	5.791742e-01
RANDOM_NORMAL	6	9.769770e-01	5.829816e-01
RANDOM_NORMAL	6	9.779780e-01	5.866601e-01
RANDOM_NORMAL	6	9.789790e-01	5.902163e-01
RANDOM_NORMAL	6	9.799800e-01	5.938654e-01
RANDOM_NORMAL	6	9.809810e-01	5.975387e-01
RANDOM_NORMAL	6	9.819820e-01	6.014201e-01
RANDOM_NORMAL	6	9.829830e-01	6.055154e-01
RANDOM_NORMAL	6	9.839840e-01	6.099041e-01
RANDOM_NORMAL	6	9.849850e-01	6.144381e-01
RANDOM_NORMAL	6	9.859860e-01	6.192325e-01
RANDOM_NORMAL	6	9.869870e-01	6.241957e-01
RANDOM_NORMAL	6	9.879880e-01	6.293589e-01
RANDOM_NORMAL	6	9.889890e-01	6.349968e-01
RANDOM_NORMAL	6	9.899900e-01	6.413248e-01
RANDOM_NORMAL	6	9.909910e-01	6.487024e-01
RANDOM_NORMAL	6	9.919920e-01	6.574062e-01
RANDOM_NORMAL	6	9.929930e-01	6.661747e-01
RANDOM_NORMAL	6	9.939940e-01	6.742461e-01
RANDOM_NORMAL	6	9.949950e-01	6.825822e-01
RANDOM_NORMAL	6	9.959960e-01	6.922991e-01
RANDOM_NORMAL	6	9.969970e-01	7.040956e-01
RANDOM_NORMAL	6	9.979980e-01	7.206306e-01
RANDOM_NORMAL	6	9.989990e-01	7.381061e-01
RANDOM_NORMAL	6	1.000000e+00	7.606700e-01
CONSTANT	6	0.000000e+00	4.189683e-02
CONSTANT	6	1.001001e-03	4.189683e-02
CONSTANT	6	2.002002e-03	4.189683e-02
CONSTANT	6	3.003003e-03	4.189683e-02
CONSTANT	6	4.004004e-03	4.189683e-02
CONSTANT	6	5.005005e-03	4.189683e-02
CONSTANT	6	6.006006e-03	4.189683e-02
CONSTANT	6	7.007007e-03	4.189683e-02
CONSTANT	6	8.008008e-03	4.189683e-02
CONSTANT	6	9.009009e-03	4.189683e-02
CONSTANT	6	1.001001e-02	4.189683e-02
CONSTANT	6	1.101101e-02	4.189683e-02
CONSTANT	6	1.201201e-02	4.189683e-02
CONSTANT	6	1.301301e-02	4.189683e-02
CONSTANT	6	1.401401e-02	4.189683e-02
CONSTANT	6	1.501502e-02	4.189683e-02
CONSTANT	6	1.601602e-02	4.189683e-02
CONSTANT	6	1.701702e-02	4.189683e-02
CONSTANT	6	1.801802e-02	4.189683e-02
CONSTANT	6	1.901902e-02	4.189683e-02
CONSTANT	6	2.002002e-02	4.189683e-02
CONSTANT	6	2.102102e-02	4.189684e-02
CONSTANT	6	2.202202e-02	4.189956e-02
CONSTANT	6	2.302302e-02	4.192177e-02
CONSTANT	6	2.402402e-02	4.198627e-02
CONSTANT	6	2.502503e-02	4.212108e-02
CONSTANT	6	2.602603e-02	4.233112e-02
CONSTANT	6	2.702703e-02	4.263303e-02
CONSTANT	6	2.802803e-02	4.302372e-02
CONSTANT	6	2.902903e-02	4.343671e-02
CONSTANT	6	3.003003e-02	4.384969e-02
CONSTANT	6	3.103103e-02	4.426268e-02
CONSTANT	6	3.203203e-02	4.467567e-02
CONSTANT	6	3.303303e-02	4.508866e-02
CONSTANT	6	3.403403e-02	4.550164e-02
CONSTANT	6	3.503504e-02	4.591463e-02
CONSTANT	6	3.603604e-02	4.632762e-02
CONSTANT	6	3.703704e-02	4.674061e-02
CONSTANT	6	3.803804e-02	4.715359e-02
CONSTANT	6	3.903904e-02	4.756658e-02
CONSTANT	6	4.004004e-02	4.797957e-02
CONSTANT	6	4.104104e-02	4.839255e-02
CONSTANT	6	4.204204e-02	4.880554e-02
CONSTANT	6	4.304304e-02	4.921853e-02
CONSTANT	6	4.404404e-02	4.963152e-02
CONSTANT	6	4.504505e-02	5.004450e-02
CONSTANT	6	4.604605e-02	5.045749e-02
CONSTANT	6	4.704705e-02	5.087048e-02
CONSTANT	6	4.804805e-02	5.128347e-02
CONSTANT	6	4.904905e-02	5.169645e-02
CONSTANT	6	5.005005e-02	5.210944e-02
CONSTANT	6	5.105105e-02	5.252243e-02
CONSTANT	6	5.205205e-02	5.293541e-02
CONSTANT	6	5.305305e-02	5.334840e-02
CONSTANT	6	5.405405e-02	5.375983e-02
CONSTANT	6	5.505506e-02	5.416180e-02
CONSTANT	6	5.605606e-02	5.454184e-02
CONSTANT	6	5.705706e-02	5.487959e-02
CONSTANT	6	5.805806e-02	5.516113e-02
CONSTANT	6	5.905906e-02	5.538861e-02
CONSTANT	6	6.006006e-02	5.553668e-02
CONSTANT	6	6.106106e-02	5.561728e-02
CONSTANT	6	6.206206e-02	5.562516e-02
CONSTANT	6	6.306306e-02	5.562516e-02
CONSTANT	6	6.406406e-02	5.562516e-02
CONSTANT	6	6.506507e-02	5.562516e-02
CONSTANT	6	6.606607e-02	5.562516e-02
CONSTANT	6	6.706707e-02	5.562516e-02
CONSTANT	6	6.806807e-02	5.562516e-02
CONSTANT	6	6.906907e-02	5.562516e-02
CONSTANT	6	7.007007e-02	5.562516e-02
CONSTANT	6	7.107107e-02	5.562516e-02
CONSTANT	6	7.207207e-02	5.562516e-02
CONSTANT	6	7.307307e-02	5.562516e-02
CONSTANT	6	7.407407e-02	5.562516e-02
CONSTANT	6	7.507508e-02	5.562516e-02
CONSTANT	6	7.607608e-02	5.562516e-02
CONSTANT	6	7.707708e-02	5.562516e-02
CONSTANT	6	7.807808e-02	5.562516e-02
CONSTANT	6	7.907908e-02	5.562516e-02
CONSTANT	6	8.008008e-02	5.562516e-02
CONSTANT	6	8.108108e-02	5.562516e-02
CONSTANT	6	8.208208e-02	5.562516e-02
CONSTANT	6	8.308308e-02	5.562516e-02
CONSTANT	6	8.408408e-02	5.562516e-02
CONSTANT	6	8.508509e-02	5.562516e-02
CONSTANT	6	8.608609e-02	5.562516e-02
CONSTANT	6	8.708709e-02	5.562516e-02
CONSTANT	6	8.808809e-02	5.562516e-02
CONSTANT	6	8.908909e-02	5.562516e-02
CONSTANT	6	9.009009e-02	5.562516e-02
CONSTANT	6	9.109109e-02	5.562516e-02
CONSTANT	6	9.209209e-02	5.562516e-02
CONSTANT	6	9.309309e-02	5.562516e-02
CONSTANT	6	9.409409e-02	5.562516e-02
CONSTANT	6	9.509510e-02	5.562516e-02
CONSTANT	6	9.609610e-02	5.562516e-02
CONSTANT	6	9.709710e-02	5.562516e-02
CONSTANT	6	9.809810e-02	5.562516e-02
CONSTANT	6	9.909910e-02	5.562516e-02
CONSTANT	6	1.001001e-01	5.562516e-02
CONSTANT	6	1.011011e-01	5.562516e-02
CONSTANT	6	1.021021e-01	5.562516e-02
CONSTANT	6	1.031031e-01	5.562516e-02
CONSTANT	6	1.041041e-01	5.562516e-02
CONSTANT	6	1.051051e-01	5.562516e-02
CONSTANT	6	1.061061e-01	5.562516e-02
CONSTANT	6	1.071071e-01	5.562516e-02
CONSTANT	6	1.081081e-01	5.562516e-02
CONSTANT	6	1.091091e-01	5.562516e-02
CONSTANT	6	1.101101e-01	5.562516e-02
CONSTANT	6	1.111111e-01	5.562516e-02
CONSTANT	6	1.121121e-01	5.562516e-02
CONSTANT	6	1.131131e-01	5.562516e-02
CONSTANT	6	1.141141e-01	5.562516e-02
CONSTANT	6	1.151151e-01	5.562516e-02
CONSTANT	6	1.161161e-01	5.562516e-02
CONSTANT	6	1.171171e-01	5.562516e-02
CONSTANT	6	1.181181e-01	5.562516e-02
CONSTANT	6	1.191191e-01	5.562516e-02
CONSTANT	6	1.201201e-01	5.562516e-02
CONSTANT	6	1.211211e-01	5.562516e-02
CONSTANT	6	1.221221e-01	5.562516e-02
CONSTANT	6	1.231231e-01	5.562516e-02
CONSTANT	6	1.241241e-01	5.562516e-02
CONSTANT	6	1.251251e-01	5.562516e-02
CONSTANT	6	1.261261e-01	5.562516e-02
CONSTANT	6	1.271271e-01	5.562516e-02
CONSTANT	6	1.281281e-01	5.562516e-02
CONSTANT	6	1.291291e-01	5.562516e-02
CONSTANT	6	1.301301e-01	5.562516e-02
CONSTANT	6	1.311311e-01	5.562516e-02
CONSTANT	6	1.321321e-01	5.562516e-02
CONSTANT	6	1.331331e-01	5.562516e-02
CONSTANT	6	1.341341e-01	5.562516e-02
CONSTANT	6	1.351351e-01	5.562516e-02
CONSTANT	6	1.361361e-01	5.562516e-02
CONSTANT	6	1.371371e-01	5.562517e-02
CONSTANT	6	1.381381e-01	5.562562e-02
CONSTANT	6	1.391391e-01	5.562659e-02
CONSTANT	6	1.401401e-01	5.562798e-02
CONSTANT	6	1.411411e-01	5.563091e-02
CONSTANT	6	1.421421e-01	5.563541e-02
CONSTANT	6	1.431431e-01	5.564222e-02
CONSTANT	6	1.441441e-01	5.565013e-02
CONSTANT	6	1.451451e-01	5.566056e-02
CONSTANT	6	1.461461e-01	5.567267e-02
CONSTANT	6	1.471471e-01	5.568783e-02
CONSTANT	6	1.481481e-01	5.570888e-02
CONSTANT	6	1.491491e-01	5.574237e-02
CONSTANT	6	1.501502e-01	5.578293e-02
CONSTANT	6	1.511512e-01	5.582860e-02
CONSTANT	6	1.521522e-01	5.587895e-02
CONSTANT	6	1.531532e-01	5.593539e-02
CONSTANT	6	1.541542e-01	5.599774e-02
CONSTANT	6	1.551552e-01	5.606432e-02
CONSTANT	6	1.561562e-01	5.614086e-02
CONSTANT	6	1.571572e-01	5.624067e-02
CONSTANT	6	1.581582e-01	5.635893e-02
CONSTANT	6	1.591592e-01	5.648631e-02
CONSTANT	6	1.601602e-01	5.661896e-02
CONSTANT	6	1.611612e-01	5.675859e-02
CONSTANT	6	1.621622e-01	5.692114e-02
CONSTANT	6	1.631632e-01	5.710367e-02
CONSTANT	6	1.641642e-01	5.730372e-02
CONSTANT	6	1.651652e-01	5.753410e-02
CONSTANT	6	1.661662e-01	5.778306e-02
CONSTANT	6	1.671672e-01	5.805594e-02
CONSTANT	6	1.681682e-01	5.835501e-02
CONSTANT	6	1.691692e-01	5.868506e-02
CONSTANT	6	1.701702e-01	5.905900e-02
CONSTANT	6	1.711712e-01	5.945573e-02
CONSTANT	6	1.721722e-01	5.987480e-02
CONSTANT	6	1.731732e-01	6.032298e-02
CONSTANT	6	1.741742e-01	6.079418e-02
CONSTANT	6	1.751752e-01	6.132300e-02
CONSTANT	6	1.761762e-01	6.189919e-02
CONSTANT	6	1.771772e-01	6.254226e-02
CONSTANT	6	1.781782e-01	6.328987e-02
CONSTANT	6	1.791792e-01	6.417513e-02
CONSTANT	6	1.801802e-01	6.511745e-02
CONSTANT	6	1.811812e-01	6.614281e-02
CONSTANT	6	1.821822e-01	6.724043e-02
CONSTANT	6	1.831832e-01	6.838263e-02
CONSTANT	6	1.841842e-01	6.954896e-02
